idx,id,text
418,,柿の実が色づく頃は、秋の深まりを感じる季節です。
419,,仏像の彫刻には、宗教的な意味と芸術的な価値が込められています。
420,,この通りは、昔から商人たちで賑わう活気ある商店街です。
421,,折り紙は、一枚の紙を折って様々な形を作る日本の伝統遊びです。
422,,田植え体験は、農業の大切さを学ぶ貴重な機会です。
423,,この鍾乳洞は、数万年をかけて形成された自然の芸術品です。
424,,蕎麦打ち体験では、本格的な手打ち蕎麦を作ることができます。
425,,飴細工の職人技は、見る人を感嘆させる華麗な技術です。
426,,絣の着物は、独特の模様が美しい伝統的な織物です。
427,,この海岸では、夕日が海に沈む壮大な光景を見ることができます。
428,,扇子は、暑い夏を涼しく過ごすための優雅な道具です。
429,,みかん畑が広がる南向きの斜面は、温暖な気候に恵まれています。
430,,この駅舎は、大正時代の洋風建築の面影を今に伝えています。
431,,つるし雛は、子供の健やかな成長を願って飾られます。
432,,椎茸の栽培は、原木と菌床の二つの方法で行われています。
433,,この旧街道沿いには、歴史的な宿場町の面影が残っています。
434,,精進料理は、肉や魚を使わない仏教の食文化です。
435,,竹炭は、消臭や除湿に効果がある自然素材として人気です。
436,,この棚田は、先人たちの努力によって築かれた農業遺産です。
437,,張り子の虎は、子供の成長を祈る縁起物として知られています。
438,,土蔵の白壁が並ぶ町並みは、城下町の風情を感じさせます。
439,,べっこう飴は、砂糖を溶かして作る素朴な駄菓子です。
440,,門前町の通りには、お土産屋や茶屋が軒を連ねています。
441,,秋の七草は、万葉集にも詠まれた日本の季節の草花です。
442,,この水田は、用水路の整備によって安定した稲作が行われています。
443,,雅楽は、宮廷で演奏された日本最古の音楽のひとつです。
444,,藁で編んだ注連縄は、神聖な場所を示す目印です。
445,,この温泉郷は、湯治の文化を今に伝える歴史ある保養地です。
446,,紅花染めの着物は、鮮やかな赤色が特徴の染織品です。
447,,山里の春は、梅の花が咲くことから始まります。
448,,石州和紙は、島根県の特産品として知られる手漉き和紙です。
449,,この海峡は、潮流が速いことで知られる航行の難所です。
450,,投扇興は、扇子を投げて的に当てる雅な遊びです。
451,,蜂蜜の採取は、養蜂家の長年の経験に基づいて行われます。
452,,信楽焼のたぬきは、商売繁盛の縁起物として親しまれています。
453,,この並木道は、銀杏の葉が黄金色に染まる秋が最も美しい。
454,,組子細工は、釘を使わずに木片を組み合わせる伝統技法です。
455,,鷹狩りは、古来より武士の間で親しまれてきた伝統文化です。
456,,この花畑は、色とりどりの花が咲き乱れる春の名所です。
457,,あなたのことを、ずっと見ていたんです。気づいてくれましたか？
458,,そんなこと言われても、わたしにはどうしようもないよ。
459,,この街を守るのは、わたしたちの使命だから。
460,,もう二度と、あんな思いはさせない。約束するよ。
461,,ねえ、あの星が見える？あれが私たちの故郷なんだよ。
462,,こんなことになるなんて、誰も予想していなかったわ。
463,,いつか必ず、この手で平和を取り戻してみせる。
464,,バカね、あなたを一人にするわけないじゃない。
465,,この剣に誓って、仲間を守り抜いてみせる。
466,,まだ終わりじゃない。ここからが本当の戦いだ。
467,,お兄ちゃん、今日は一緒に帰ろうよ。
468,,信じてるよ。あなたなら、きっとできるから。
469,,悪いが、これ以上は譲れないな。覚悟してもらおうか。
470,,夢を追いかけることを、諦めたくないの。
471,,こういう時こそ、笑顔でいなきゃダメだよ。
472,,すみません、私の不注意でご迷惑をおかけしました。
473,,強くなりたい。大切な人を守れるくらい、強くなりたい。
474,,ここは任せて。先に行ってくれ。
475,,転校生のあなたに、この学校のことを教えてあげるね。
476,,あの日の約束を、まだ覚えていますか？
477,,どうして泣いているの？何かあったなら話してごらん。
478,,このままじゃいけない。何か手を打たなきゃ。
479,,やっと会えたね。ずっと探してたんだよ。
480,,先輩、今度の大会、一緒に頑張りましょう。
481,,真実を知ったとき、世界が変わって見えたんだ。
482,,ありがとう。あなたがいてくれて、本当によかった。
483,,ふん、この程度の攻撃で私を倒せると思うな。
484,,明日のテスト、全然勉強してないよ。どうしよう。
485,,わたしはわたしのやり方で、この問題を解決するわ。
486,,おはよう。今日もいい天気だね。頑張ろうか。
487,,この力を使えば、すべてを変えることができる。
488,,待って。ひとつだけ聞かせてほしいことがあるの。
489,,僕たちの冒険は、まだ始まったばかりだ。
490,,ごめんね、少し遅れちゃった。待たせたかな？
491,,あの時、逃げ出さなかった自分を、褒めてあげたい。
492,,大丈夫、怖くないよ。わたしがそばにいるから。
493,,この料理、わたしが作ったんだよ。食べてみて。
494,,世界中の誰よりも、あなたのことを理解しているつもりよ。
495,,まさか、こんな場所で再会するなんて思わなかった。
496,,負けたくない。この勝負だけは、絶対に負けたくないんだ。
497,,ねえ、放課後に屋上で待ってるから、来てくれる？
498,,彼らの犠牲を無駄にしないために、前に進まなきゃ。
499,,素直になれない自分が、少し嫌いになりそう。
500,,この世界には、まだ知らないことがたくさんあるんだね。
501,,仲間がいるから、どんな困難も乗り越えられる。
502,,お嬢様、お迎えに参りました。馬車の用意ができております。
503,,どうしてこんなに胸が苦しいの。これが恋なのかな。
504,,師匠の教えを胸に、新しい技を会得してみせる。
505,,今夜の月、とっても綺麗だね。一緒に見られて嬉しいよ。
506,,全力を出し切って、悔いのない戦いをしよう。
507,,実は、あなたに伝えたいことがあるんです。
508,,もう少しだけ、このままでいさせてくれないかな。
509,,人の気持ちを踏みにじるようなことは、許さないわよ。
510,,おかえりなさい。ご飯にする？お風呂にする？
511,,あの子の笑顔を守るためなら、何だってできる。
512,,ちょっと待ってよ。まだ話は終わってないでしょ。
513,,こんな素敵な場所があったなんて、知らなかったよ。
514,,最後の一撃、全ての力を込めて放つ。覚悟しろ。
515,,昨日の失敗を取り返すチャンスは、今日しかないんだ。
516,,えへへ、照れくさいけど、ありがとうって言いたかったの。
517,,この研究が完成すれば、世界を救うことができるはずだ。
518,,君の歌声は、傷ついた人々の心を癒す力がある。
519,,絶対にあきらめない。最後の最後まで戦い続けるよ。
520,,お姉ちゃんに任せなさい。きっとうまくいくから。
521,,なんでこうなっちゃうかな。もう、嫌になっちゃう。
522,,伝説に語られし勇者よ、我が声を聞け。
523,,これは運命なのかもしれない。逃れることはできないわ。
524,,練習の成果を見せるときが来たわ。行くわよ。
525,,たとえ世界が敵に回っても、わたしはあなたの味方だから。
526,,この花を、あなたに贈りたいと思って。受け取ってくれる？
527,,なんだと、この野郎。もう一回言ってみろ。
528,,皆さん、ここに集まってくれてありがとうございます。
529,,泣かないで。きっとまた会えるから。約束だよ。
530,,わたしの魔法で、みんなを笑顔にしてあげる。
531,,こんなに近くにいたのに、気づかなかったんだね。
532,,敵の罠だ。このまま進むのは危険すぎる。
533,,目を閉じて、心の声に耳を澄ませてごらん。
534,,うわあ、すごい景色。こんなの初めて見たよ。
535,,一人で抱え込まないで。わたしたちを頼ってよ。
536,,さあ、新しい一日の始まりだ。今日も頑張ろう。
537,,あいつのことは忘れろ。もう関わるべきじゃない。
538,,大好きなあなたに、わたしの気持ちを伝えたい。
539,,この作戦が成功するかどうかは、君にかかっている。
540,,ぜったい負けないんだから。わたしを甘く見ないでね。
541,,時間がない。急がなきゃ、間に合わなくなるよ。
542,,あなたが信じてくれるなら、わたしは何でもできる。
543,,今日の授業、面白かったね。また一緒に勉強しようよ。
544,,これが最後のチャンスだ。失敗は許されない。
545,,ふふっ、やっぱりあなたって面白い人ね。
546,,故郷を離れて三年、やっと帰ってこれたんだ。
547,,みんなの力を合わせれば、きっと奇跡は起こせる。
548,,さよなら。あなたと過ごした日々は、宝物だよ。
549,,こんなに美味しいケーキ、食べたことないよ。
550,,その瞳に映る悲しみの理由を、教えてくれないか。
551,,わたしたちの物語は、ここから始まるんだ。
552,,逃げちゃダメだ。立ち向かわなきゃいけないんだ。
553,,先生、質問があるんですけど、今いいですか？
554,,あの雲の向こうに、きっと輝く未来が待っている。
555,,うるさいなあ、少しは静かにしてくれよ。
556,,このアクセサリー、すごく可愛い。どこで買ったの？
557,,正義のために戦う。それがわたしの選んだ道だから。
558,,ねえねえ、聞いて聞いて。今日すごいことがあったの。
559,,あなたの背中を、わたしが守ってあげるから。
560,,もしかして、緊張してる？大丈夫、深呼吸して。
561,,二度と会えないかもしれない。だから今、伝えなきゃ。
562,,この町は変わったけど、わたしの気持ちは変わらないよ。
563,,よし、準備万端だ。いつでも出発できるよ。
564,,嘘でしょ。そんなことが起きるなんて信じられない。
565,,この景色を見ると、生きていてよかったって思えるの。
566,,いただきます。今日のお弁当も美味しそうだね。
567,,もう迷わない。わたしは前を向いて歩いていくよ。
568,,あなたがいない世界なんて、考えたくもないよ。
569,,これがわたしの全力だ。受け止めてみろ。
570,,困ったときはお互い様だよ。遠慮しないで。
571,,明日は絶対に勝つ。そのために今日、全力で練習する。
572,,きれいな夕焼けだね。こういう時間が好きなんだ。
573,,心配してくれてありがとう。もう大丈夫だから。
574,,この秘密は、わたしたちだけのものにしておこうね。
575,,許さない。あなたのしたことは、絶対に許さないから。
576,,おやすみなさい。明日もいい日になりますように。
577,,初めまして、隣に引っ越してきた者ですけど。
578,,思い出は消えない。たとえ離れていても、心は繋がってる。
579,,ちょっとこっちに来て。見せたいものがあるんだ。
580,,守りたいものがあるから、わたしは強くなれるんだ。
581,,え、わたしのこと好きなの？冗談でしょ。
582,,この道の先に何があるか分からないけど、一緒に行こう。
583,,なんとかしなきゃ。でも、一体どうすればいいの。
584,,約束だよ、指切りげんまん。破ったら許さないからね。
585,,ただいま。今日は疲れたなあ。
586,,あなたの優しさに、何度も救われてきたんだよ。
587,,覚悟はできている。どんな結果になっても受け入れる。
588,,一緒にいると、なんだか元気が出てくるね。
589,,頑張れ、頑張れ。あともう少しだから。
590,,この戦いが終わったら、みんなでお祝いしようね。
591,,雨が降ってきちゃった。傘、持ってないよ。
592,,あはは、そんなことで怒らないでよ。冗談だってば。
593,,人は変われるんだ。わたしがその証拠だよ。
594,,いつまでも待ってるから。必ず帰ってきてね。
595,,えっと、これはその、なんて言えばいいのかな。
596,,運命の歯車が動き出した。もう止められないわ。
597,,大切な人を失う痛みを、わたしは知っている。
598,,さすがだね。やっぱりあなたはすごいよ。
599,,今のわたしに足りないのは、勇気なのかもしれない。
600,,お願い、もう少しだけ時間をちょうだい。
601,,ひどいよ、そんなこと言うなんて。傷つくよ。
602,,この音楽を聴くと、昔のことを思い出すんだ。
603,,作戦変更だ。全員、わたしの指示に従ってくれ。
604,,不思議だね、あなたといると時間が早く過ぎるの。
605,,何があっても、この笑顔だけは忘れないでね。
606,,ちゃんと食べなきゃダメだよ。お腹空いてるでしょ？
607,,あの子、最近元気ないよね。何かあったのかな。
608,,卒業したら、この街を出て都会に行くつもりなの。
609,,お前の実力はこんなものじゃないはずだ。本気を見せろ。
610,,図書室で見つけたこの本、すごく面白いから読んでみて。
611,,あなたの作った曲、聴いたよ。すごく感動したの。
612,,いつもの公園のベンチで待ち合わせしようか。
613,,どうして嘘をつくの。本当のことを教えてよ。
614,,この学校に来てよかった。素敵な仲間に出会えたから。
615,,最後まで戦い抜いた君たちを、心から誇りに思うよ。
616,,おかしいな、地図にはこの道は載っていないんだけど。
617,,わたしの居場所は、ここにあるんだって気づいたの。
618,,敵の数が多すぎる。一旦退却するべきだ。
619,,これは、お母さんが昔よく作ってくれた味なんだ。
620,,君の描いた絵を見て、わたしも絵を描きたくなったよ。
621,,まだ見ぬ世界への扉が、今まさに開かれようとしている。
622,,恥ずかしいけど、正直に気持ちを伝えることにしたの。
623,,この呪文さえ解ければ、みんなを元に戻せるはずだ。
624,,委員長として、この問題を放置するわけにはいかないわ。
625,,なんだか懐かしい匂いがする。昔住んでいた家を思い出すよ。
626,,あなたがくれたこのお守り、ずっと大切にしてるよ。
627,,試合開始だ。今までの練習の成果を見せてやろう。
628,,わたしにしかできないことがあるなら、やるしかない。
629,,ここから先は危険区域だ。一般人は立ち入り禁止だよ。
630,,隊長、前方に未確認の飛行物体を発見しました。
631,,あなたを守るために、わたしはこの力を手に入れたの。
632,,ねえ、今度の日曜日、一緒に映画を観に行かない？
633,,この手紙には、彼女の最後の想いが綴られていた。
634,,いよいよ決勝戦だ。全員、気合を入れていこう。
635,,傷だらけでも立ち上がる。それがわたしの生き方だから。
636,,自分を信じることが、最初の一歩なんだよ。
637,,このパンケーキ、ふわふわで美味しいよ。食べてみて。
638,,海の向こうから来た少女が、わたしの運命を変えた。
639,,この扉を開けたら、もう戻れないかもしれないよ。
640,,放課後の教室は、夕日に照らされて金色に輝いていた。
641,,わたしはまだ諦めてない。可能性がある限り挑戦するよ。
642,,あなたのおかげで、わたしは変わることができたんだ。
643,,静かに。誰かがこちらに向かってきているみたいだ。
644,,一緒に帰ろう。今日は色々あって、一人になりたくないの。
645,,この手を離さないで。お願いだから、絶対に離さないで。
646,,なるほど、そういうことだったのか。やっと謎が解けたよ。
647,,みんなで力を合わせれば、どんな壁も乗り越えられるさ。
648,,夜が明ければ、すべてが変わるような気がするんだ。
649,,わたしの家族は、ちょっと変わってるけど大好きなんだ。
650,,この秘密基地は、わたしたちだけの特別な場所だよ。
651,,最強の敵を前にして、初めて本気で怖いと思った。
652,,焦らなくていいよ。ゆっくり自分のペースで進めばいい。
653,,絶対に振り向かないで。前だけを見て走り続けて。
654,,この瞬間を、一生忘れないだろうな。
655,,魔法少女になった日から、わたしの日常は一変したの。
656,,この古い時計塔に隠された謎を、一緒に解き明かそうよ。
657,,放課後の音楽室で、あの子のピアノが聞こえてくる。
658,,異世界から来た猫が、わたしの部屋に住み着いてしまった。
659,,夏休み最後の日、花火を見ながら告白しようと決めた。
660,,剣術の稽古をサボって、河原で昼寝するのが最高なんだ。
661,,転生したら最強の魔法使いだった。でも友達が一人もいない。
662,,このロボットは、感情を持つように設計されているらしい。
663,,海辺の小さなカフェで、不思議な少女に出会った。
664,,学園祭のステージで歌う夢を、ずっと見てきたんだ。
665,,千年前の約束を果たすために、わたしは蘇ったの。
666,,あの魔物を倒せるのは、伝説の剣を持つ者だけだ。
667,,目が覚めたら、見知らぬ森の中に立っていた。
668,,宇宙の彼方から届いた信号に、人類の運命がかかっている。
669,,料理コンテストで優勝して、夢の一歩を踏み出すんだ。
670,,この村には、百年に一度だけ咲く花があるらしいの。
671,,幼馴染の彼が、実は王国の王子だったなんて驚きだよ。
672,,地下迷宮の最深部で、封印された竜が目覚めようとしている。
673,,アイドルになりたくて上京してきたけど、現実は甘くなかった。
674,,時間を止める能力を手に入れた日から、すべてが変わった。
675,,図書委員のわたしが、冒険者ギルドの依頼を受けることになった。
676,,あの夏の日、君と見た向日葵の景色を忘れない。
677,,第三研究室の実験が暴走した。今すぐ避難しなければ。
678,,月明かりの下で踊る彼女は、まるで妖精のようだった。
679,,修行の旅に出てから三年、やっと師匠を超える力を得た。
680,,この手紙が届く頃には、わたしはもういないかもしれない。
681,,猫耳が生えてきたんだけど、これって普通じゃないよね。
682,,生徒会長として、この学校の伝統を守り抜いてみせます。
683,,異世界の姫君を助けるために、勇者として召喚されたんだ。
684,,桜並木の下を歩くのが、毎年春の楽しみなの。
685,,次元の裂け目から現れた怪物と、決着をつける時が来た。
686,,あの日交わした指切りの約束を、今も覚えてるよ。
687,,宝石のように輝く海を見ていると、心が洗われるみたい。
688,,バンドのメンバーを集めて、文化祭でライブをやろうよ。
689,,封印の扉を開けるには、五つの紋章が必要なんだって。
690,,隣の席の無口な彼女が、実はすごく面白い人だった。
691,,空飛ぶ箒に乗って、魔法学校に通う毎日が楽しいよ。
692,,この街の地下に、古代文明の遺跡が眠っているらしい。
693,,演劇部の主役に選ばれちゃった。台詞覚えられるかな。
694,,人間と妖怪が共存する世界で、わたしは調停役をしている。
695,,深夜のコンビニで出会った幽霊と、友達になってしまった。
696,,あの山の頂上には、願いを叶える泉があるという伝説がある。
697,,新しい変身フォームを手に入れたぞ。これなら勝てる。
698,,文化祭の出し物、メイドカフェに決まったんだって。
699,,わたしの描いた漫画が、雑誌に掲載されることになったの。
700,,敵の本拠地に単身乗り込むなんて、無謀すぎるよ。
701,,満月の夜に、狼に変身してしまう呪いをかけられた。
702,,サッカー部のエースとして、全国大会を目指すんだ。
703,,この薬草を調合すれば、どんな傷も癒せる万能薬ができる。
704,,卒業式の日、桜の木の下で、最後の言葉を交わした。
705,,ロボットコンテストで優勝するために、夜通し作業してるんだ。
706,,星の精霊に選ばれし者よ、この世界を救う使命を受けよ。
707,,わたしの双子の姉は、実は別の世界線から来た存在だった。
708,,海底の神殿に眠る宝物を求めて、冒険に出発する。
709,,好きな人の前だと、うまく話せなくなっちゃうんだよね。
710,,忍者の末裔として、影から世界を守るのがわたしの役目。
711,,この試合で負けたら、部活動は廃部になってしまうんだ。
712,,不思議な鏡の中に、もう一人のわたしが映っていた。
713,,手作りのチョコレートを渡すのに、こんなに緊張するなんて。
714,,宇宙海賊の船長として、銀河を股にかけて冒険するんだ。
715,,放課後の図書室は、わたしだけの秘密の隠れ家なの。
716,,竜騎士団の入団試験に合格するために、訓練に励んでいる。
717,,この人形には、作り主の魂が宿っていると言われている。
718,,クラスメイトと一緒に、謎の転校生の正体を探ることにした。
719,,風に乗って空を飛ぶ感覚は、何物にも代えがたい自由だ。
720,,呪われた森の奥深くに、伝説の聖剣が隠されているという。
721,,おじいちゃんの形見のペンダントが、突然光り出したの。
722,,この学園には七不思議があって、すべて解明した者はいない。
723,,人魚の姫が、人間の世界に憧れて陸に上がってきたんだ。
724,,研究室の先輩が開発した装置で、過去に戻れるかもしれない。
725,,天使と悪魔のハーフとして生まれた少年の物語が始まる。
726,,料理が下手なのに、好きな人にお弁当を作ろうとしている。
727,,迷いの森を抜けた先に、忘れられた王国が広がっていた。
728,,わたしの飼い猫が、突然人間の言葉を話し始めたんだけど。
729,,体育祭のリレーで、絶対にアンカーを務めるって決めたの。
730,,この魔導書に書かれた呪文を唱えると、何が起きるんだろう。
731,,海辺で拾った貝殻から、不思議な音楽が聞こえてくる。
732,,クラス対抗の合唱コンクールで、金賞を取りたいんだ。
733,,古い日記帳の中に、この学校の秘密が隠されていた。
734,,夢の中で出会った少年が、現実にも存在していたなんて。
735,,わたしは吸血鬼だけど、ニンニク料理が大好きなんだよね。
736,,剣と魔法の世界で、わたしはただの薬師見習いにすぎない。
737,,秋祭りの準備を手伝ってたら、いつの間にか日が暮れていた。
738,,異世界から来たお姫様に、日本の文化を教えることになった。
739,,ピンチの時こそ冷静に。それが父さんの口癖だったから。
740,,廃墟になった遊園地で、幽霊の噂を確かめに来たんだ。
741,,この音色を聞けば、誰もが心を動かされるはずだよ。
742,,学園の地下に広がるダンジョンの攻略を目指している。
743,,あの子が転校してから、教室が少し寂しくなったな。
744,,魔法のステッキを手に入れた瞬間、世界が色づいて見えた。
745,,今年の夏こそ、海の向こうの島に冒険に行こうよ。
746,,試験前なのに、全然集中できない。気になることがあって。
747,,タイムカプセルを埋めた場所を、十年後に掘り起こす約束。
748,,精霊の森で迷子になるなんて、冒険者として情けないよ。
749,,このぬいぐるみが夜中に動いてるって、信じてくれる？
750,,入学式の日、校門で見かけたあの子のことが忘れられない。
751,,わたしの歌声が、閉ざされた扉を開く鍵になるらしい。
752,,新しい仲間を信じて、もう一度やり直す勇気をもらった。
753,,この街に来てから不思議なことばかり起きるんだけど。
754,,雪の結晶のように美しい魔法を操る少女に出会った。
755,,この世界の真実を知ったとき、すべてが嘘だったと悟った。
756,,毎朝の訓練が辛いけど、強くなるためには仕方がない。
757,,天空の城には、古代の叡智が眠っていると言い伝えられている。
758,,お祭りの夜に出会った謎の少年が、運命の鍵を握っていた。
759,,わたしのペットが実は妖精だったなんて、驚きを隠せない。
760,,あの日の夕焼けを見るたびに、君との思い出が蘇るんだ。
761,,錬金術の教科書に、禁忌とされる術式が記されていた。
762,,転校先の学校で、前世の記憶を持つ少女と再会した。
763,,この絵の中に描かれた少女が、夜になると動き出すらしい。
764,,部長に推薦されたけど、自信がなくて引き受けられないよ。
765,,地球を離れて百年、人類は新しい星で文明を築いていた。
766,,図工の時間に作った作品が、コンテストで入選したんだよ。
767,,この猫カフェには、元気いっぱいの猫が二十匹もいるんだ。
768,,空を飛ぶ夢を見るたびに、本当に飛べる気がしてくる。
769,,海底都市での暮らしにも、ようやく慣れてきたところだ。
770,,あのバンドの曲を聴くと、元気が出てくるんだよね。
771,,花屋のおばあちゃんが教えてくれた花言葉、覚えてるかな。
772,,銀河鉄道に乗って、果てしない宇宙の旅に出かけよう。
773,,わたしが女王になったら、この国を平和にしてみせるわ。
774,,化学実験で偶然できた液体が、不思議な力を持っていた。
775,,あの山の頂にある祠には、龍神が祀られていると聞いた。
776,,このケーキ屋さんのシュークリーム、世界一美味しいよ。
777,,魔法陣を描くには、特別なインクと精密な技術が必要なんだ。
778,,サーカス団に入って、空中ブランコの芸を極めたいんだ。
779,,星屑を集めて作ったネックレスを、君にプレゼントするよ。
780,,深い森の奥に住む魔女は、実はとても優しい人だった。
781,,運動会のリレーで転んでしまったけど、最後まで走りきったよ。
782,,この占い師の予言が、不思議と当たるんだよね。
783,,妖精の羽を持つ少年が、窓辺に座って歌を歌っていた。
784,,わたしたちの友情は、どんな魔法よりも強いと信じてる。
785,,あの雲の形、ウサギに見えない？すごく可愛いよ。
786,,伝説のパティシエに弟子入りして、お菓子作りを学ぶんだ。
787,,この街の時計台が止まった日から、不思議な現象が起きている。
788,,飛行船から見下ろす大地は、まるで絵画のように美しかった。
789,,わたしは人間じゃないけど、人間として生きていきたいの。
790,,屋根裏部屋で見つけた古い写真に、見覚えのある顔があった。
791,,音楽の力で世界を救うなんて、馬鹿げてると思う？
792,,魔法学院の首席卒業生として、国王から称号を授かった。
793,,あの子の手料理を食べたら、思わず涙が出てきちゃった。
794,,この水晶玉には、未来を映す力があると言われている。
795,,わたしの夢は、世界中の子供たちを笑顔にすることなんだ。
796,,冬の夜空に浮かぶオーロラを、いつか見てみたいんだよね。
797,,この剣には、歴代の勇者の魂が宿っているらしいよ。
798,,遊園地のジェットコースター、一緒に乗ろうよ。怖くないよ。
799,,父さんが残してくれたこの地図に、宝の在り処が示されている。
800,,新しい呪文を覚えたから、早速試してみようかな。
801,,雨上がりの虹を見ると、何かいいことが起きそうな気がする。
802,,わたしが王になる日まで、この剣を預かってくれないか。
803,,おばあちゃんの作るおはぎは、世界で一番美味しいんだよ。
804,,竜の背中に乗って空を飛ぶのは、最高に気持ちいいんだ。
805,,この手紙を開けたら、魔法の世界への招待状が入っていた。
806,,水族館の大水槽の前で、ずっとクラゲを眺めていたいな。
807,,人形劇の主人公として、わたしは舞台に立つことを選んだ。
808,,あの塔の最上階には、世界で最も美しい宝石があるらしい。
809,,おかえり。今日のごはんはカレーだよ。好きだったよね。
810,,月の光に照らされた湖面が、銀色に輝いている。
811,,この楽譜に隠されたメロディーが、封印を解く鍵なんだ。
812,,夏の海で見つけた不思議な貝殻が、光を放ち始めた。
813,,わたしは何度でも立ち上がる。それが生きるということだから。
814,,プラネタリウムで見た星空は、本物よりも美しかったよ。
815,,この古書店には、他では手に入らない珍しい本が並んでいる。
816,,あの丘の上に立つと、街全体を見渡すことができるんだよ。
817,,魔獣の群れが近づいてくる。迎え撃つ準備をしろ。
818,,手紙を書くのは苦手だけど、気持ちを込めて書いてみたよ。
819,,この宇宙ステーションから見る地球は、とても小さく見える。
820,,わたしの作った弁当、美味しかったでしょ？自信作なんだ。
821,,千年に一度の流星群が、今夜この空に降り注ぐんだって。
822,,動物園の赤ちゃんパンダ、すごく可愛かったよ。
823,,この聖杯を手にした者は、永遠の命を得ることができる。
824,,テニス部に入ったばかりだけど、毎日がすごく楽しいよ。
825,,運命の人に出会ったとき、心臓が飛び出すかと思ったよ。
826,,この映画のエンディング、泣いちゃったのは内緒だよ。
827,,空飛ぶ絨毯に乗って、世界中を旅してみたいなあ。
828,,学園の秘密結社に誘われたんだけど、入るべきかな。
829,,百年の眠りから覚めた姫は、見知らぬ世界に戸惑っていた。
830,,合宿の夜に語り合った夢の話を、まだ覚えているかい？
831,,魔法のインクで書いた文字は、月明かりの下でだけ読める。
832,,この温かいスープを飲んだら、少し元気が出てきたよ。
833,,砂漠の真ん中にあるオアシスで、不思議な旅人に出会った。
834,,卒業アルバムの写真を見返すと、色々な思い出が蘇るね。
835,,わたしの声が届くなら、空の果てまで叫び続けるよ。
836,,この美術室で過ごした時間は、わたしの宝物になったよ。
837,,雪だるまを作ろうよ。大きいのと小さいの、二つ並べて。
838,,この指輪が光っている。近くに敵がいるのかもしれない。
839,,真夏の夜の夢のように、すべてが幻だったのかもしれない。
840,,先生に褒められたときの嬉しさは、今でも忘れられないよ。
841,,この星には、わたしたち以外にも知的生命体がいるはずだ。
842,,手を繋いで歩く桜並木の道は、春の特別な散歩コースだよ。
843,,世界樹の根元に、すべての生命の源泉があると聞いたわ。
844,,明日のピアノの発表会、ちゃんと弾けるか心配だなあ。
845,,この懐中時計は、時空を超える力を秘めているらしい。
846,,クリスマスの夜に奇跡が起きるって、信じてもいいかな。
847,,あの流れ星に願いを込めたら、本当に叶ったんだよ。
848,,迷宮の最深部で待つのは、宝箱か、それとも罠なのか。
849,,わたしは必ず帰ってくるから、ここで待っていてほしい。
850,,朝のジョギングは、一日を元気に始めるための秘訣です。
851,,この公園の池には、たくさんの亀が日向ぼっこをしています。
852,,手作りのマフラーを編んで、誕生日プレゼントにしたいの。
853,,オンラインゲームの世界で、最強のギルドを作り上げた。
854,,猫が窓辺で丸くなって、気持ちよさそうに眠っている。
855,,新しいカフェがオープンしたから、今度一緒に行こうよ。
856,,ドキュメンタリー番組で紹介された風景が、とても印象的だった。
857,,金曜日の夜は、家族みんなで映画を観るのが恒例です。
858,,手芸クラブで作ったクッションカバーが、思ったより上手にできた。
859,,今朝の占いで一位だったから、今日はいい日になりそうだね。
860,,町内会の回覧板を、お隣さんに届けてこなくちゃ。
861,,引っ越し先の部屋は、日当たりが良くて気に入っています。
862,,彼女の歌声は、まるで天使のように澄んでいた。
863,,地下鉄の工事が終わって、通勤がかなり楽になりました。
864,,商店街の福引きで、一等の温泉旅行が当たったんだ。
865,,ペンギンがよちよち歩く姿は、見ていて癒されるよね。
866,,自転車で海沿いの道を走るのは、本当に気持ちがいいです。
867,,お隣の犬が毎朝元気に吠えるので、目覚まし時計がいらないよ。
868,,夏の終わりに聞く蝉の声は、少し寂しい気持ちになります。
869,,おじいちゃんの戦争体験の話は、とても考えさせられた。
870,,雪が積もったら、みんなで雪合戦をしようって約束したんだ。
871,,この手作りジャムは、苺の甘さがしっかり感じられるよ。
872,,展望デッキから見る夜景は、宝石をちりばめたようだった。
873,,水泳部のキャプテンとして、チームをまとめなきゃいけない。
874,,おばあちゃんから教わった編み物の技法を、大切にしています。
875,,近所の川でホタルを見られる季節になりました。
876,,今日の給食のメニューは、みんなが大好きなカレーライスです。
877,,動物病院の先生は、とても優しくてペットのことを大切にしている。
878,,読書感想文を書くのが苦手で、いつも締め切り直前に焦るんだ。
879,,週末の家庭菜園で、トマトが真っ赤に実っていたよ。
880,,おじいちゃんの古い写真アルバムを見て、時代の変化を感じた。
881,,この交差点は、通学路で最も交通量が多い場所です。
882,,雨の日の図書館は、いつもより静かで落ち着いた雰囲気です。
883,,お正月のおせち料理には、それぞれに意味が込められています。
884,,新しいギターを買ったから、毎日練習するのが楽しみなんだ。
885,,朝焼けに染まる空を見ると、今日も頑張ろうって思えるんだ。
886,,美容室で髪を短く切ったら、みんなに似合うって言われたよ。
887,,駅前のたこ焼き屋さんは、いつも行列ができている人気店です。
888,,体育の授業で跳び箱を飛べるようになって、すごく嬉しかった。
889,,梅干しを作るには、天日干しの工程が欠かせません。
890,,林間学校で見た満天の星空が、忘れられない思い出です。
891,,この坂道の上にある神社は、初詣で多くの人が訪れます。
892,,手紙を書くときは、相手の気持ちを考えて言葉を選びます。
893,,プールの授業が始まる前は、準備体操を入念にしましょう。
